"","Subdistrict_Code","Year","Week","NumberCases"
"8844","104602",2015,28,1
"8845","104602",2015,32,1
"8846","104602",2015,20,1
"8847","104602",2015,4,1
"8848","104602",2015,29,2
"8849","104602",2015,33,1
"8850","104602",2015,39,1
"8851","104601",2015,18,1
"8852","104601",2015,41,5
"8853","104601",2015,34,3
"8854","104601",2015,22,2
"8855","104601",2015,21,2
"8856","104601",2015,29,2
"8857","104601",2015,17,1
"8858","104504",2015,21,3
"8859","104504",2015,10,3
"8860","104504",2015,28,3
"8861","104504",2015,15,2
"8862","104504",2015,3,1
"8863","104504",2015,22,3
"8864","104504",2015,29,2
"8865","104504",2015,51,1
"8866","104504",2015,33,4
"8867","104504",2015,13,1
"8868","104504",2015,9,2
"8869","104504",2015,4,1
"8870","104504",2015,6,1
"8871","104504",2015,5,1
"8872","104504",2015,42,2
"8873","104504",2015,16,1
"8874","104503",2015,39,7
"8875","104503",2015,1,3
"8876","104503",2015,41,5
"8877","104503",2015,29,6
"8878","104503",2015,40,7
"8879","104503",2015,35,2
"8880","104503",2015,28,3
"8881","104503",2015,33,3
"8882","104503",2015,34,3
"8883","104503",2015,16,1
"8884","104503",2015,4,1
"8885","104503",2015,37,1
"8886","104503",2015,26,1
"8887","104503",2015,8,1
"8888","104503",2015,24,1
"8889","104503",2015,23,1
"8890","104503",2015,32,1
"8891","104503",2015,30,1
"8892","104503",2015,31,2
"8893","104503",2015,38,1
"8894","104503",2015,18,1
"8895","104502",2015,22,1
"8896","104502",2015,29,2
"8897","104502",2015,38,1
"8898","104502",2015,40,2
"8899","104502",2015,35,3
"8900","104502",2015,14,1
"8901","104502",2015,34,1
"8902","104502",2015,43,1
"8903","104502",2015,25,1
"8904","104502",2015,2,1
"8905","104502",2015,37,1
"8906","104501",2015,2,1
"8907","104501",2015,23,4
"8908","104501",2015,36,5
"8909","104501",2015,29,3
"8910","104501",2015,26,3
"8911","104501",2015,19,3
"8912","104501",2015,20,3
"8913","104501",2015,30,2
"8914","104501",2015,32,1
"8915","104501",2015,6,4
"8916","104501",2015,8,1
"8917","104501",2015,22,4
"8918","104501",2015,3,2
"8919","104501",2015,33,4
"8920","104501",2015,17,2
"8921","104501",2015,12,1
"8922","104501",2015,4,2
"8923","104501",2015,11,1
"8924","104501",2015,24,1
"8925","104501",2015,5,1
"8926","104501",2015,16,1
"8927","104401",2015,8,1
"8928","104401",2015,15,1
"8929","104401",2015,14,1
"8930","104401",2015,22,4
"8931","104401",2015,3,1
"8932","104401",2015,5,2
"8933","104401",2015,1,1
"8934","104401",2015,11,1
"8935","104302",2015,38,1
"8936","104302",2015,22,3
"8937","104302",2015,10,1
"8938","104302",2015,29,1
"8939","104302",2015,23,1
"8940","104302",2015,28,1
"8941","104302",2015,43,1
"8942","104302",2015,46,3
"8943","104302",2015,50,1
"8944","104302",2015,27,2
"8945","104302",2015,34,1
"8946","104301",2015,30,4
"8947","104301",2015,11,1
"8948","104301",2015,34,5
"8949","104301",2015,25,3
"8950","104301",2015,45,7
"8951","104301",2015,46,7
"8952","104301",2015,41,5
"8953","104301",2015,29,5
"8954","104301",2015,38,2
"8955","104301",2015,10,2
"8956","104301",2015,19,1
"8957","104301",2015,28,3
"8958","104301",2015,27,2
"8959","104301",2015,16,1
"8960","104301",2015,31,5
"8961","104301",2015,51,1
"8962","104301",2015,24,1
"8963","104301",2015,6,1
"8964","104203",2015,32,7
"8965","104203",2015,21,5
"8966","104203",2015,27,5
"8967","104203",2015,5,1
"8968","104203",2015,19,1
"8969","104203",2015,4,1
"8970","104203",2015,1,1
"8971","104203",2015,7,1
"8972","104202",2015,38,3
"8973","104202",2015,19,1
"8974","104202",2015,44,5
"8975","104202",2015,50,2
"8976","104202",2015,34,1
"8977","104202",2015,33,1
"8978","104202",2015,31,1
"8979","104202",2015,15,1
"8980","104202",2015,29,1
"8981","104201",2015,30,3
"8982","104201",2015,16,2
"8983","104201",2015,8,1
"8984","104201",2015,21,4
"8985","104201",2015,23,4
"8986","104201",2015,26,3
"8987","104201",2015,42,5
"8988","104201",2015,14,1
"8989","104201",2015,28,7
"8990","104201",2015,17,1
"8991","104201",2015,10,2
"8992","104201",2015,2,1
"8993","104201",2015,25,2
"8994","104201",2015,24,1
"8995","104102",2015,34,14
"8996","104102",2015,7,2
"8997","104102",2015,25,2
"8998","104102",2015,35,2
"8999","104102",2015,6,1
"9000","104102",2015,5,1
"9001","104102",2015,42,3
"9002","104102",2015,31,2
"9003","104102",2015,11,2
"9004","104102",2015,14,1
"9005","104102",2015,32,5
"9006","104102",2015,21,1
"9007","104102",2015,26,3
"9008","104102",2015,33,2
"9009","104102",2015,15,1
"9010","104102",2015,30,1
"9011","104102",2015,10,2
"9012","104102",2015,18,1
"9013","104102",2015,17,1
"9014","104101",2015,2,1
"9015","104101",2015,36,6
"9016","104101",2015,22,5
"9017","104101",2015,42,7
"9018","104101",2015,40,4
"9019","104101",2015,1,3
"9020","104101",2015,12,1
"9021","104101",2015,31,5
"9022","104101",2015,11,1
"9023","104101",2015,19,1
"9024","104101",2015,27,3
"9025","104101",2015,16,1
"9026","104101",2015,6,1
"9027","104101",2015,17,1
"9028","104101",2015,23,1
"9029","104101",2015,9,3
"9030","104101",2015,30,1
"9031","104101",2015,10,1
"9032","104101",2015,32,3
"9033","104101",2015,25,1
"9034","104101",2015,21,1
"9035","104004",2015,20,1
"9036","104004",2015,42,4
"9037","104004",2015,25,1
"9038","104004",2015,40,4
"9039","104004",2015,28,2
"9040","104004",2015,31,1
"9041","104004",2015,43,1
"9042","104004",2015,19,1
"9043","104004",2015,51,2
"9044","104004",2015,1,2
"9045","104004",2015,26,1
"9046","104004",2015,24,1
"9047","104003",2015,27,2
"9048","104003",2015,42,2
"9049","104003",2015,44,2
"9050","104003",2015,19,1
"9051","104003",2015,51,2
"9052","104003",2015,31,2
"9053","104003",2015,21,2
"9054","104003",2015,32,1
"9055","104003",2015,25,1
"9056","104003",2015,22,1
"9057","104003",2015,23,1
"9058","104002",2015,26,1
"9059","104002",2015,38,1
"9060","104002",2015,22,2
"9061","104002",2015,23,1
"9062","104002",2015,33,2
"9063","104002",2015,31,2
"9064","104002",2015,13,1
"9065","104002",2015,29,1
"9066","104002",2015,21,1
"9067","104002",2015,28,2
"9068","104001",2015,14,1
"9069","104001",2015,19,2
"9070","104001",2015,37,5
"9071","104001",2015,21,2
"9072","104001",2015,13,1
"9073","104001",2015,18,1
"9074","103903",2015,30,2
"9075","103903",2015,28,2
"9076","103903",2015,16,1
"9077","103903",2015,24,2
"9078","103902",2015,28,4
"9079","103902",2015,17,1
"9080","103902",2015,25,1
"9081","103902",2015,35,7
"9082","103902",2015,16,1
"9083","103902",2015,2,1
"9084","103902",2015,1,1
"9085","103902",2015,18,1
"9086","103902",2015,10,1
"9087","103902",2015,11,1
"9088","103902",2015,3,2
"9089","103902",2015,15,1
"9090","103902",2015,9,1
"9091","103902",2015,51,1
"9092","103902",2015,4,2
"9093","103901",2015,25,1
"9094","103901",2015,27,1
"9095","103901",2015,34,2
"9096","103901",2015,43,1
"9097","103901",2015,35,2
"9098","103901",2015,32,1
"9099","103901",2015,33,2
"9100","103901",2015,2,1
"9101","103901",2015,44,4
"9102","103901",2015,18,1
"9103","103901",2015,36,2
"9104","103901",2015,26,1
"9105","103901",2015,41,1
"9106","103901",2015,7,1
"9107","103901",2015,23,1
"9108","103901",2015,50,1
"9109","103901",2015,9,1
"9110","103802",2015,39,1
"9111","103802",2015,50,7
"9112","103802",2015,25,1
"9113","103802",2015,28,3
"9114","103802",2015,30,3
"9115","103802",2015,51,2
"9116","103802",2015,33,2
"9117","103802",2015,41,5
"9118","103802",2015,21,1
"9119","103802",2015,22,4
"9120","103802",2015,23,1
"9121","103802",2015,26,1
"9122","103802",2015,32,1
"9123","103802",2015,20,1
"9124","103802",2015,31,2
"9125","103801",2015,2,2
"9126","103801",2015,22,4
"9127","103801",2015,16,1
"9128","103801",2015,23,5
"9129","103801",2015,8,1
"9130","103801",2015,27,3
"9131","103801",2015,17,2
"9132","103801",2015,6,2
"9133","103801",2015,11,1
"9134","103801",2015,26,3
"9135","103801",2015,9,2
"9136","103704",2015,40,4
"9137","103704",2015,18,1
"9138","103704",2015,24,2
"9139","103704",2015,4,1
"9140","103704",2015,7,1
"9141","103704",2015,19,2
"9142","103704",2015,44,1
"9143","103704",2015,21,4
"9144","103704",2015,35,2
"9145","103704",2015,45,2
"9146","103704",2015,23,4
"9147","103704",2015,51,2
"9148","103704",2015,10,1
"9149","103704",2015,31,1
"9150","103704",2015,22,1
"9151","103704",2015,42,1
"9152","103704",2015,41,1
"9153","103703",2015,25,1
"9154","103703",2015,31,1
"9155","103703",2015,23,1
"9156","103703",2015,33,3
"9157","103703",2015,28,1
"9158","103703",2015,26,2
"9159","103703",2015,38,2
"9160","103703",2015,1,1
"9161","103703",2015,44,3
"9162","103703",2015,8,1
"9163","103703",2015,21,1
"9164","103703",2015,39,2
"9165","103702",2015,24,2
"9166","103702",2015,42,1
"9167","103702",2015,39,2
"9168","103702",2015,32,1
"9169","103702",2015,30,3
"9170","103702",2015,25,1
"9171","103702",2015,33,1
"9172","103702",2015,29,1
"9173","103702",2015,26,1
"9174","103702",2015,40,1
"9175","103702",2015,28,1
"9176","103702",2015,27,1
"9177","103701",2015,20,1
"9178","103701",2015,33,2
"9179","103701",2015,19,2
"9180","103701",2015,44,3
"9181","103701",2015,24,2
"9182","103701",2015,21,2
"9183","103701",2015,26,1
"9184","103701",2015,39,2
"9185","103701",2015,18,1
"9186","103701",2015,8,1
"9187","103605",2015,27,1
"9188","103605",2015,31,1
"9189","103605",2015,11,1
"9190","103605",2015,44,1
"9191","103605",2015,50,1
"9192","103604",2015,36,2
"9193","103604",2015,30,3
"9194","103604",2015,4,1
"9195","103604",2015,1,2
"9196","103604",2015,40,4
"9197","103604",2015,29,1
"9198","103604",2015,10,1
"9199","103604",2015,42,5
"9200","103604",2015,20,2
"9201","103604",2015,12,1
"9202","103604",2015,35,4
"9203","103604",2015,32,4
"9204","103604",2015,27,4
"9205","103604",2015,21,2
"9206","103602",2015,30,7
"9207","103602",2015,29,4
"9208","103602",2015,17,2
"9209","103602",2015,34,6
"9210","103602",2015,39,9
"9211","103602",2015,36,10
"9212","103602",2015,11,1
"9213","103602",2015,15,1
"9214","103602",2015,21,3
"9215","103602",2015,18,2
"9216","103602",2015,6,1
"9217","103602",2015,12,1
"9218","103602",2015,14,1
"9219","103602",2015,51,1
"9220","103504",2015,23,2
"9221","103504",2015,40,4
"9222","103504",2015,17,2
"9223","103504",2015,6,1
"9224","103504",2015,4,3
"9225","103504",2015,5,5
"9226","103504",2015,20,3
"9227","103504",2015,34,3
"9228","103504",2015,13,1
"9229","103504",2015,7,1
"9230","103504",2015,21,1
"9231","103504",2015,11,1
"9232","103504",2015,28,1
"9233","103504",2015,9,1
"9234","103504",2015,30,1
"9235","103504",2015,15,1
"9236","103504",2015,51,3
"9237","103503",2015,3,4
"9238","103503",2015,14,1
"9239","103503",2015,25,1
"9240","103503",2015,38,7
"9241","103503",2015,31,2
"9242","103503",2015,23,2
"9243","103503",2015,27,2
"9244","103503",2015,28,1
"9245","103503",2015,10,2
"9246","103503",2015,34,2
"9247","103503",2015,2,1
"9248","103502",2015,17,1
"9249","103502",2015,4,1
"9250","103502",2015,37,1
"9251","103502",2015,16,1
"9252","103502",2015,35,2
"9253","103502",2015,27,1
"9254","103502",2015,8,1
"9255","103502",2015,3,1
"9256","103502",2015,9,1
"9257","103502",2015,6,1
"9258","103501",2015,33,3
"9259","103501",2015,32,4
"9260","103501",2015,5,4
"9261","103501",2015,2,1
"9262","103501",2015,31,1
"9263","103501",2015,9,1
"9264","103501",2015,19,1
"9265","103501",2015,4,2
"9266","103501",2015,29,1
"9267","103401",2015,1,3
"9268","103401",2015,6,2
"9269","103401",2015,16,2
"9270","103401",2015,5,1
"9271","103401",2015,10,3
"9272","103401",2015,9,1
"9273","103303",2015,3,1
"9274","103303",2015,41,1
"9275","103303",2015,40,3
"9276","103303",2015,27,1
"9277","103303",2015,26,1
"9278","103303",2015,2,1
"9279","103303",2015,28,2
"9280","103303",2015,12,2
"9281","103303",2015,37,1
"9282","103303",2015,38,1
"9283","103303",2015,43,2
"9284","103303",2015,22,1
"9285","103303",2015,47,3
"9286","103303",2015,34,1
"9287","103303",2015,21,1
"9288","103303",2015,24,1
"9289","103303",2015,33,1
"9290","103302",2015,21,1
"9291","103302",2015,4,1
"9292","103302",2015,43,2
"9293","103302",2015,24,2
"9294","103302",2015,27,1
"9295","103302",2015,26,2
"9296","103302",2015,19,1
"9297","103302",2015,34,1
"9298","103302",2015,10,1
"9299","103302",2015,49,1
"9300","103302",2015,5,2
"9301","103302",2015,48,1
"9302","103301",2015,30,2
"9303","103301",2015,17,3
"9304","103301",2015,26,1
"9305","103301",2015,28,3
"9306","103301",2015,18,1
"9307","103301",2015,7,2
"9308","103301",2015,15,1
"9309","103301",2015,1,1
"9310","103203",2015,3,1
"9311","103203",2015,5,1
"9312","103203",2015,35,1
"9313","103202",2015,37,2
"9314","103202",2015,23,3
"9315","103202",2015,4,1
"9316","103202",2015,10,1
"9317","103201",2015,6,2
"9318","103201",2015,7,1
"9319","103201",2015,20,1
"9320","103103",2015,4,2
"9321","103103",2015,5,2
"9322","103103",2015,19,2
"9323","103103",2015,21,2
"9324","103103",2015,10,1
"9325","103103",2015,27,1
"9326","103103",2015,18,1
"9327","103103",2015,6,2
"9328","103102",2015,41,2
"9329","103102",2015,42,1
"9330","103102",2015,17,1
"9331","103102",2015,23,1
"9332","103102",2015,28,1
"9333","103102",2015,22,1
"9334","103101",2015,15,2
"9335","103101",2015,37,3
"9336","103101",2015,27,2
"9337","103101",2015,34,2
"9338","103101",2015,9,1
"9339","103101",2015,18,1
"9340","103005",2015,35,2
"9341","103005",2015,23,2
"9342","103005",2015,22,2
"9343","103005",2015,34,8
"9344","103005",2015,20,1
"9345","103005",2015,9,1
"9346","103005",2015,11,1
"9347","103005",2015,28,3
"9348","103005",2015,6,1
"9349","103005",2015,25,1
"9350","103005",2015,30,2
"9351","103005",2015,5,1
"9352","103005",2015,8,1
"9353","103005",2015,39,2
"9354","103005",2015,14,1
"9355","103005",2015,16,1
"9356","103005",2015,12,1
"9357","103005",2015,4,1
"9358","103005",2015,3,1
"9359","103005",2015,42,1
"9360","103005",2015,2,1
"9361","103004",2015,42,4
"9362","103004",2015,36,5
"9363","103004",2015,32,7
"9364","103004",2015,40,5
"9365","103004",2015,14,1
"9366","103004",2015,23,4
"9367","103004",2015,39,3
"9368","103004",2015,38,5
"9369","103004",2015,50,2
"9370","103004",2015,4,1
"9371","103004",2015,33,5
"9372","103004",2015,30,3
"9373","103004",2015,44,5
"9374","103004",2015,21,1
"9375","103004",2015,51,1
"9376","103004",2015,19,3
"9377","103004",2015,15,1
"9378","103004",2015,28,1
"9379","103004",2015,2,1
"9380","103004",2015,24,1
"9381","103004",2015,22,2
"9382","103004",2015,6,1
"9383","103004",2015,37,4
"9384","103003",2015,31,2
"9385","103003",2015,23,3
"9386","103003",2015,4,4
"9387","103003",2015,33,1
"9388","103003",2015,16,1
"9389","103003",2015,29,3
"9390","103003",2015,28,1
"9391","103003",2015,18,2
"9392","103003",2015,25,1
"9393","103003",2015,5,2
"9394","103003",2015,14,1
"9395","103003",2015,6,1
"9396","103003",2015,2,1
"9397","103003",2015,20,1
"9398","103003",2015,22,1
"9399","103003",2015,32,1
"9400","103002",2015,28,1
"9401","103002",2015,50,4
"9402","103002",2015,42,1
"9403","103002",2015,18,1
"9404","103002",2015,33,3
"9405","103002",2015,41,1
"9406","103002",2015,49,2
"9407","103002",2015,26,1
"9408","103002",2015,44,3
"9409","103002",2015,43,2
"9410","103002",2015,6,1
"9411","103002",2015,27,1
"9412","103002",2015,35,1
"9413","103002",2015,25,1
"9414","103002",2015,34,1
"9415","103001",2015,35,7
"9416","103001",2015,19,3
"9417","103001",2015,18,2
"9418","103001",2015,23,3
"9419","103001",2015,4,1
"9420","103001",2015,6,5
"9421","103001",2015,29,8
"9422","103001",2015,27,3
"9423","103001",2015,8,1
"9424","103001",2015,24,1
"9425","103001",2015,1,2
"9426","102902",2015,38,1
"9427","102902",2015,32,3
"9428","102902",2015,12,1
"9429","102902",2015,28,1
"9430","102902",2015,37,2
"9431","102902",2015,43,2
"9432","102902",2015,3,1
"9433","102902",2015,30,1
"9434","102902",2015,31,1
"9435","102902",2015,14,1
"9436","102902",2015,35,1
"9437","102902",2015,41,1
"9438","102901",2015,13,1
"9439","102901",2015,23,4
"9440","102901",2015,19,3
"9441","102901",2015,29,3
"9442","102901",2015,21,3
"9443","102901",2015,16,3
"9444","102901",2015,22,3
"9445","102901",2015,4,3
"9446","102901",2015,28,1
"9447","102901",2015,30,2
"9448","102901",2015,33,3
"9449","102901",2015,26,3
"9450","102901",2015,10,2
"9451","102901",2015,14,1
"9452","102803",2015,45,2
"9453","102803",2015,22,3
"9454","102803",2015,24,4
"9455","102803",2015,39,1
"9456","102803",2015,46,4
"9457","102803",2015,27,2
"9458","102803",2015,44,2
"9459","102803",2015,35,2
"9460","102803",2015,30,2
"9461","102803",2015,34,1
"9462","102803",2015,26,2
"9463","102803",2015,10,1
"9464","102803",2015,17,2
"9465","102803",2015,20,1
"9466","102803",2015,1,1
"9467","102803",2015,4,1
"9468","102802",2015,47,4
"9469","102802",2015,31,2
"9470","102802",2015,43,2
"9471","102802",2015,5,2
"9472","102802",2015,21,3
"9473","102802",2015,15,1
"9474","102802",2015,22,2
"9475","102802",2015,38,1
"9476","102802",2015,25,1
"9477","102802",2015,24,1
"9478","102802",2015,29,1
"9479","102802",2015,17,1
"9480","102802",2015,9,1
"9481","102801",2015,24,3
"9482","102801",2015,10,2
"9483","102801",2015,20,1
"9484","102801",2015,35,1
"9485","102801",2015,32,1
"9486","102801",2015,43,1
"9487","102801",2015,6,1
"9488","102801",2015,4,2
"9489","102801",2015,19,1
"9490","102801",2015,29,1
"9491","102801",2015,37,2
"9492","102705",2015,45,2
"9493","102705",2015,49,3
"9494","102705",2015,10,1
"9495","102705",2015,38,1
"9496","102705",2015,37,1
"9497","102705",2015,47,2
"9498","102705",2015,36,2
"9499","102705",2015,30,1
"9500","102705",2015,32,2
"9501","102705",2015,44,2
"9502","102705",2015,51,1
"9503","102704",2015,3,2
"9504","102704",2015,32,2
"9505","102704",2015,49,1
"9506","102704",2015,27,1
"9507","102704",2015,41,1
"9508","102704",2015,34,1
"9509","102704",2015,37,1
"9510","102701",2015,9,3
"9511","102701",2015,37,9
"9512","102701",2015,23,3
"9513","102701",2015,33,2
"9514","102701",2015,27,4
"9515","102701",2015,22,3
"9516","102701",2015,13,2
